id|fecha_relevamiento|practica_deportes|hace_dep_gim_priv|hace_dep_univ|hace_dep_partic|hace_dep_otros|prac_dep_basquet|prac_dep_natacion|prac_dep_futbol|prac_dep_gimnasia|prac_dep_tenis|prac_dep_handball|prac_dep_voley|prac_dep_otros|
8085|18/02/2022|S|N|N|S|N|S|N|N|N|N|N|N|N|
8092|02/02/2022|S|N|N|N|S|N|N|S|N|N|N|N|N|
8093|11/07/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8098|06/02/2022|S|N|N|S|S|N|N|S|N|N|N|N|N|
8128|15/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8129|07/02/2022|S|N|N|S|N|N|N|N|N|N|N|S|N|
8145|27/02/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8149|02/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8150|02/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
8151|27/02/2021|S|N|N|S|N|N|N|N|N|N|N|N|S|
8183|01/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8195|01/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8212|27/02/2021|S|N|N|S|N|N|N|N|N|N|N|N|S|
8223|11/03/2021|S|S|N|N|N|N|S|N|N|N|N|N|S|
8233|02/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|N|
8249|07/02/2022|S|S|S|S|N|N|N|N|S|S|N|N|S|
8255|03/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8261|03/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8280|09/02/2022|S|N|N|S|N|N|N|N|S|N|N|N|N|
8289|25/03/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8295|25/03/2021|S|S|N|N|N|N|N|N|N|N|N|N|S|
8301|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8318|05/04/2022|S|N|N|S|N|N|N|N|S|N|N|N|N|
8326|21/06/2022|S|S|N|N|N|S|N|N|N|N|N|N|N|
8336|02/02/2022|S|S|N|N|N|N|N|S|S|N|N|N|N|
8339|02/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8354|10/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8360|25/03/2021|S|N|N|N|S|S|N|N|S|N|N|N|S|
8386|04/02/2022|S|N|N|N|S|N|N|N|N|N|N|N|S|
8396|25/03/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8409|25/03/2021|S|N|N|N|S|S|N|N|N|N|N|N|N|
8426|12/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
8429|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8431|17/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8446|03/02/2022|S|N|N|S|N|N|N|N|N|N|S|S|S|
8461|05/02/2022|S|S|N|S|S|S|N|N|N|N|S|N|S|
8463|03/02/2022|S|N|N|N|S|N|N|S|N|N|N|N|N|
8468|25/03/2021|S|N|N|S|S|S|N|N|N|S|N|N|S|
8480|09/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8488|03/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|N|
8498|25/03/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8543|26/03/2021|S|S|N|N|S|N|N|N|N|N|N|N|S|
8553|05/04/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8579|09/04/2021|N|N|N|N|N|N|N|N|N|N|N|N|N|
8589|07/03/2022|S|N|N|S|N|N|N|S|N|N|N|N|N|
8593|21/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8604|03/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8606|27/07/2021|S|N|N|N|N|N|N|N|N|N|N|N|N|
8611|08/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8620|27/07/2021|S|N|N|S|N|S|N|S|N|N|N|N|N|
8638|13/02/2022|S|N|N|N|S|N|S|N|N|N|N|N|N|
8664|22/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8665|27/07/2021|S|S|N|N|N|N|N|S|N|N|N|N|N|
8670|11/02/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
8697|16/09/2021|S|N|N|S|N|N|N|N|N|N|N|N|S|
8698|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8703|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8710|07/02/2022|S|N|N|S|N|N|N|S|N|N|N|N|S|
8741|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8748|07/02/2022|S|N|N|N|S|S|N|N|N|N|N|N|N|
8767|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8775|07/02/2022|S|N|N|S|N|N|N|S|N|N|N|N|S|
8795|07/02/2022|S|N|N|N|S|N|N|S|N|S|N|N|N|
8798|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8801|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8824|07/02/2022|S|N|N|S|N|N|N|S|N|N|N|N|N|
8835|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8836|07/02/2022|S|S|N|N|N|N|N|N|S|N|N|N|N|
8864|07/02/2022|S|S|N|N|N|N|N|N|N|N|S|N|N|
8880|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|N|
8882|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8894|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8916|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|S|N|
8924|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8936|07/02/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
8938|07/02/2022|S|S|N|N|N|N|N|N|N|N|N|S|N|
8968|20/04/2022||||||||||||||
8972|21/02/2022|S|S|N|S|N|N|N|S|S|N|N|N|S|
8973|21/02/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
8989|03/03/2022||||||||||||||
9003|04/03/2022||||||||||||||
9029|09/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9049|16/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9078|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9082|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9084|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9087|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9103|21/03/2022|S|S|N|N|N|N|N|S|N|N|N|N|S|
9117|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9120|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9124|21/03/2022|S|N|N|N|S|N|N|S|N|N|N|N|N|
9125|21/03/2022|S|S|N|N|N|S|N|N|N|N|N|N|N|
9129|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9169|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9179|21/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
9180|21/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
9182|21/03/2022||||||||||||||
9193|21/03/2022||||||||||||||
9210|21/03/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
9215|21/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
9216|21/03/2022||||||||||||||
9232|21/03/2022||||||||||||||
9243|21/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|N|
9244|21/03/2022|S|N|N|S|N|N|S|N|N|N|N|N|S|
9261|21/03/2022||||||||||||||
9264|21/03/2022||||||||||||||
9273|21/03/2022|S|S|N|N|S|N|N|N|N|N|N|N|N|
9278|21/03/2022||||||||||||||
9284|21/03/2022|S|S|N|N|N|N|N|N|N|N|N|N|S|
9301|22/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
9330|29/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
9333|29/03/2022|S|S|N|N|S|N|N|N|N|N|N|N|S|
2|01/04/2002||||||||||||||
6|01/04/2002||||||||||||||
7|14/02/2003||||||||||||||
17|01/04/2002||||||||||||||
38|28/03/2012|S|N|N|N|N|N|N|S|N|N|N|N|N|
58|01/04/2002||||||||||||||
62|01/04/2002||||||||||||||
63|01/04/2002||||||||||||||
71|01/04/2002||||||||||||||
76|01/04/2002||||||||||||||
87|06/12/2002||||||||||||||
108|01/04/2002||||||||||||||
117|01/04/2002||||||||||||||
129|01/04/2002||||||||||||||
160|01/04/2002||||||||||||||
161|20/04/2017||||||||||||||
174|01/04/2002||||||||||||||
189|09/06/2014||||||||||||||
193|01/04/2002||||||||||||||
198|25/07/2005||||||||||||||
205|01/04/2002||||||||||||||
207|01/04/2002||||||||||||||
210|20/04/2017||||||||||||||
215|01/04/2002||||||||||||||
230|01/04/2002||||||||||||||
237|01/04/2002||||||||||||||
245|01/04/2002||||||||||||||
264|01/04/2002||||||||||||||
279|01/04/2002||||||||||||||
284|01/04/2002||||||||||||||
294|20/04/2017||||||||||||||
323|01/04/2002||||||||||||||
327|01/04/2002||||||||||||||
335|01/04/2002||||||||||||||
338|01/04/2002||||||||||||||
339|07/03/2008|S|||S||||S||||||
393|01/04/2002||||||||||||||
400|01/04/2002||||||||||||||
409|03/04/2014||N|N|N|N|N|N|N|N|N|N|N|N|
435|01/04/2002||||||||||||||
449|04/02/2020|S|S|N|S|N|N|N|N|N|N|N|N|S|
457|01/04/2002||||||||||||||
476|01/04/2002||||||||||||||
479|01/04/2002||||||||||||||
484|01/04/2002||||||||||||||
493|01/04/2002||||||||||||||
543|20/04/2020|S|S|N|S|N|N|S|N|N|N|N|N|N|
544|01/04/2002||||||||||||||
548|01/04/2002||||||||||||||
549|14/05/2015|S|S|N|N|N|N|N|N|S|N|N|N|N|
578|19/03/2003||||||||||||||
589|30/03/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
592|02/05/2013|S|S|N|N|N|N|N|N|N|N|N|N|S|
603|21/06/2022||||||||||||||
614|01/04/2002||||||||||||||
619|01/04/2002||||||||||||||
629|23/03/2004|S|S|||||||S|||||
649|01/04/2002||||||||||||||
655|01/04/2002||||||||||||||
674|27/04/2004||||||||||||||
3572|27/04/2004||||||||||||||
696|01/04/2002||||||||||||||
705|01/04/2002||||||||||||||
715|20/04/2017|S|N|N|N|N|N|S|N|N|N|N|N|N|
732|08/11/2019||N|N|N|N|N|N|N|N|N|N|N|N|
747|01/04/2002||||||||||||||
757|20/04/2017||||||||||||||
765|01/04/2002||||||||||||||
774|21/02/2006|S|||S||||S||||||
780|19/02/2015|S|S|N|N|N|N|N|N|S|N|N|N|N|
796|21/06/2022||||||||||||||
803|19/02/2004|N|||||||||||||
808|01/04/2002||||||||||||||
835|01/04/2002||||||||||||||
842|01/04/2002||||||||||||||
845|01/04/2002||||||||||||||
861|01/04/2002||||||||||||||
866|24/02/2012|S|S|N|N|N|N|N|N|N|N|N|N|S|
877|20/04/2017|S|S|||||S|||||||
894|22/02/2007|N|||||||||||||
909|01/04/2002||||||||||||||
928|20/04/2017||||||||||||||
947|01/04/2002||||||||||||||
962|20/02/2004|N|||||||||||||
965|21/06/2022||||||||||||||
984|01/04/2002||||||||||||||
985|01/04/2002||||||||||||||
988|01/04/2002||||||||||||||
999|01/04/2002||||||||||||||
1032|02/02/2022|S|S|N|S|N|N|N|N|N|N|N|N|S|
1036|01/04/2002||||||||||||||
1049|01/04/2002||||||||||||||
1053|20/04/2017||||||||||||||
1075|01/04/2002||||||||||||||
1084|01/04/2002||||||||||||||
1088|01/04/2002||||||||||||||
1096|01/04/2002||||||||||||||
1108|01/04/2002||||||||||||||
1122|01/04/2002||||||||||||||
1129|01/04/2002||||||||||||||
1145|01/04/2002||||||||||||||
1157|07/06/2006|N|||||||||||||
1164|01/04/2002||||||||||||||
1178|01/04/2002||||||||||||||
1256|01/04/2002||||||||||||||
1262|20/04/2017|S|S|S|S||S|S|S||||||
1273|01/04/2002||||||||||||||
1279|01/04/2002||||||||||||||
1303|08/08/2005|N|||||||||||||
1321|20/04/2017|S|S|S|||S|S|S||S||S|S|
1329|01/04/2002||||||||||||||
1331|18/02/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
1341|01/04/2002||||||||||||||
1344|01/04/2002||||||||||||||
1375|28/02/2019|S|N|N|S|S|N|N|N|S|N|N|N|S|
1382|29/11/2002||||||||||||||
1396|11/02/2021|S|N|N|S|N|N|N|N|S|N|N|N|S|
1414|01/04/2002||||||||||||||
1421|01/04/2002||||||||||||||
1443|01/04/2002||||||||||||||
1466|20/04/2017||||||||||||||
1482|30/10/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
1486|21/06/2022||||||||||||||
1491|01/07/2011|S|N|N|N|N|N|N|S|N|N|N|N|N|
1496|31/03/2006|S||||S||||||||S|
1500|08/04/2021|S|N|N|S|S|N|S|N|N|N|N|N|S|
1504|13/11/2017|S|S||||||S||||||
1510|01/04/2002||||||||||||||
1517|11/03/2005|S|||S||||S||||||
1529|22/02/2009|S|N|N|S|N|N|N|S|N|N|N|N|N|
1533|20/04/2017|N|||||||||||||
1540|01/04/2002||||||||||||||
1541|01/04/2002||||||||||||||
1559|01/04/2002||||||||||||||
1564|01/04/2002||||||||||||||
1583|01/04/2002||||||||||||||
1584|30/06/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
1588|02/10/2012|S|S|N|N|N|N|N|N|S|N|N|N|N|
1593|01/03/2004|N|||||||||||||
1627|01/04/2002||||||||||||||
1641|09/06/2009|S|N|N|S|N|N|N|S|N|N|N|N|N|
1644|10/03/2008|S|||S||||S|||||S|
1656|20/04/2017|N|||||||||||||
1675|20/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
1680|31/07/2018|S|N|N|N|N|N|N|N|N|N|N|N|S|
1687|09/06/2014||||||||||||||
1690|11/02/2015|S|N|N|S|N|N|N|N|N|N|N|N|S|
1691|01/04/2002||||||||||||||
1693|31/03/2009|S|S|N|N|N|N|N|N|S|N|N|N|N|
1694|01/04/2002||||||||||||||
1697|02/02/2015|S|S|N|S|S|N|N|N|N|S|N|N|S|
1709|24/08/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
1723|21/07/2004||||||||||||||
1735|01/04/2002||||||||||||||
1742|01/04/2002||||||||||||||
1746|01/04/2002||||||||||||||
1750|05/12/2017|S|S|N|N|S|N|N|N|S|N|N|N|S|
1765|01/04/2002||||||||||||||
1823|01/04/2004||||||||||||||
1852|11/12/2002||||||||||||||
1857|01/04/2002||||||||||||||
1906|20/04/2017|N|||||||||||||
1913|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
1943|18/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
1953|20/04/2017|S|N|N|N|S|N|N|N|N|N|N|N|S|
1973|01/04/2002||||||||||||||
1991|11/12/2002||||||||||||||
1997|01/04/2002||||||||||||||
2005|01/04/2002||||||||||||||
2008|05/07/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
2016|30/03/2010|S|S|N|N|S|N|S|S|N|N|N|N|N|
2022|10/03/2010|S|N|N|S|N|N|N|S|N|N|N|N|N|
2035|05/07/2004|N|||||||||||||
2037|17/03/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
2043|27/05/2013|S|N|N|S|N|N|N|S|N|S|N|N|S|
2048|17/08/2017|S|N|N|S|N|N|N|N|N|S|N|N|S|
2052|20/12/2002||||||||||||||
2068|20/12/2002||||||||||||||
2069|01/03/2004|N|||||||||||||
2079|22/11/2018|S|N|N|S|N|N|N|S|N|N|N|N|N|
2081|01/04/2002||||||||||||||
2087|06/05/2014||||||||||||||
2104|05/07/2010|S|S|N|N|S|N|S|N|N|N|N|N|S|
2105|20/04/2017|S|N|N|S|S|N|N|N|N|N|N|N|S|
2108|01/04/2002||||||||||||||
2120|08/07/2021|S||S|S||S||S|||||S|
2136|01/04/2002||||||||||||||
2163|28/02/2007|S|S|||||||||||S|
2172|01/04/2002||||||||||||||
2181|23/02/2012|S|N|N|S|N|N|N|N|N|N|N|N|S|
2208|17/02/2005|N|||||||||||||
2210|08/07/2011|S|N|N|S|N|N|N|N|N|N|N|N|S|
2217|10/05/2010|S|N|N|S|S|N|N|S|N|N|N|N|S|
2222|13/03/2008|N|||||||||||||
2227|09/03/2004|N|||||||||||||
2237|17/05/2022|S|S|N|S|N|N|N|S|N|S|N|N|N|
2238|11/02/2003||||||||||||||
2242|01/04/2002||||||||||||||
2246|03/06/2004|N|||||||||||||
2248|10/03/2010|S|N|N|N|S|N|N|S|N|N|N|N|S|
2271|01/04/2002||||||||||||||
2273|01/04/2002||||||||||||||
2280|01/04/2002||||||||||||||
2328|22/03/2010|S|S|N|S|S|N|N|N|S|N|N|N|N|
2338|01/04/2002||||||||||||||
2343|02/05/2004|N|||||||||||||
2358|05/03/2003||||||||||||||
2367|01/04/2002||||||||||||||
2380|03/02/2003||||||||||||||
2387|01/04/2002||||||||||||||
2402|01/04/2002||||||||||||||
2416|22/04/2011|S|N|N|N|N|N|S|S|N|N|N|N|N|
2426|06/03/2020|S|N|N|N|N|N|N|N|N|N|N|N|N|
2436|18/09/2014||||||||||||||
2437|01/03/2010|S|N|N|S|N|N|N|N|N|N|N|N|S|
2441|26/02/2011|S|S|N|N|N|N|S|N|N|N|N|N|N|
2444|24/10/2011|S|N|N|S|N|N|S|S|N|N|N|N|S|
2458|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
2470|01/04/2002||||||||||||||
2501|01/12/2014|S|S|N|N|N|N|S|N|S|N|N|N|N|
2507|23/02/2004|N|||||||||||||
2521|02/09/2008|S|N|N|N|S|N|N|N|N|N|N|N|S|
2529|20/04/2017|S|N|N|S|S|N|N|S|N|N|N|N|S|
2545|27/09/2018|S|N|N|N|N|N|N|S|N|N|N|N|N|
2551|19/12/2002||||||||||||||
2552|20/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
2567|28/02/2018|N|N|N|N|N|N|N|N|N|N|N|N|N|
2582|01/04/2002||||||||||||||
2584|25/02/2011|S|N|N|N|N|N|N|S|N|N|N|N|S|
2591|07/03/2006|N|||||||||||||
2606|01/04/2002||||||||||||||
2636|24/02/2007|N|||||||||||||
2662|16/02/2015|S|S|N|N|N|N|N|N|N|N|N|N|S|
2667|01/04/2002||||||||||||||
2668|11/03/2003||||||||||||||
2684|28/02/2019|S|N|N|S|N|N|N|S|N|N|N|N|N|
2688|31/03/2016|S|S|S|S|S|S|S|S|S|S|N|S|S|
2702|27/09/2016||||||||||||||
2705|20/04/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
2713|21/03/2017|S|N|N|S|N|N|N|S|N|N|N|N|N|
2720|20/04/2004|N|||||||||||||
2722|25/03/2003||||||||||||||
2729|05/02/2004|N|||||||||||||
2732|23/07/2008|S|S|N|N|N|N|N|N|S|N|N|N|N|
2740|07/05/2018|S|N|N|S|N|N|N|S|N|N|N|N|S|
2747|03/05/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
2767|21/12/2009|S|N|N|S|N|N|N|S|N|N|N|N|N|
2803|17/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
2804|26/04/2002||||||||||||||
2812|24/02/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|
2834|02/03/2010|N|N|N|N|N|N|N|N|N|N|N|N|N|
2876|22/02/2007|N|||||||||||||
2882|16/04/2002||||||||||||||
2883|15/03/2010|S|N|N|N|S|N|N|N|N|N|N|N|S|
2891|16/04/2002||||||||||||||
2914|12/03/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
2925|11/12/2002||||||||||||||
2926|27/05/2014|S|N|N|N|S|N|N|N|N|N|N|N|S|
2933|15/09/2008|N|N|N|N|N|N|N|N|N|N|N|N|N|
2936|27/07/2005|S||S|||||S||||||
2942|22/02/2004|N|||||||||||||
2944|11/12/2006|N|||||||||||||
2947|11/03/2005|N|||||||||||||
2958|04/12/2002||||||||||||||
2982|12/03/2004|N|||||||||||||
2993|02/02/2007|S|||S||||S||||S||
2997|30/04/2002||||||||||||||
2999|20/02/2007|S|||S||S||||||||
3003|02/08/2004||||||||||||||
3004|20/04/2017|N|||||||||||||
3022|21/02/2005|N|||||||||||||
3026|25/01/2012|S|N|N|N|N|N|N|N|N|N|N|N|N|
3032|06/05/2004||||||||||||||
3038|21/06/2022|S|N|N|S|N|N|S|N|S|N|N|N|N|
3056|04/07/2014|S|N|N|S|N|N|N|S|N|N|N|N|N|
3057|03/04/2003||||||||||||||
3061|14/02/2017|S|N|N|N|N|N|S|N|N|N|N|N|N|
3071|17/02/2010|S|N|N|S|N|N|N|S|N|N|N|N|S|
3089|09/04/2003||||||||||||||
3099|22/03/2005|N|||||||||||||
3111|15/02/2014|S|S|N|N|N|N|N|N|N|N|N|N|N|
3128|10/05/2004||||||||||||||
3135|20/02/2007|S|||S||||S|||||S|
3155|02/03/2022|S|N|N|S|N|N|N|N|S|N|N|N|N|
3163|16/04/2003||||||||||||||
3165|02/03/2008|N|||||||||||||
3170|16/04/2003||||||||||||||
3172|14/03/2006|N|||||||||||||
3182|11/03/2014|N|N|N|N|N|N|N|N|N|N|N|N|N|
3200|21/04/2003||||||||||||||
3202|27/02/2019|S|S|N|S|N|S|S|S|N|N|N|N|N|
3223|01/10/2021|S|S|N|N|S|S|S|S|N|N|N|S|N|
3236|20/05/2010|S|N|N|N|S|N|N|S|N|N|N|N|N|
3245|21/04/2003||||||||||||||
3250|21/02/2007|N|||||||||||||
3276|12/03/2004|S|S||||||||S||||
3283|02/02/2007|S|S|||||||||||S|
3305|15/03/2011|S|S|N|N|N|N|N|N|S|N|N|N|N|
3306|29/02/2016|S|N|S|S|N|N|S|N|N|N|N|N|S|
3328|08/04/2015|N|N|N|N|N|N|N|N|N|N|N|N|N|
3347|23/02/2008|N|||||||||||||
3374|13/03/2006|N|||||||||||||
3409|06/02/2017|S|N|N|N|S|S|N|S|N|N|N|N|N|
3415|29/02/2016|S|N|N|S|S|N|N|S|N|N|N|N|S|
3418|17/05/2022|S|S|N|N|N|N|N|N|S|N|N|N|N|
3435|22/02/2022|S|S|N|S|N|N|N|N|S|N|N|N|S|
3450|15/04/2004||||||||||||||
3473|17/10/2012|N|N|N|N|N|N|N|N|N|N|N|N|N|
3480|19/04/2004||||||||||||||
3487|19/04/2004||||||||||||||
3488|26/02/2013||||||||||||||
3509|21/04/2004||||||||||||||
3512|22/02/2007|S|S|||||S|||||||
3517|23/04/2004||||||||||||||
3526|23/04/2004||||||||||||||
3542|26/04/2004||||||||||||||
3545|26/04/2004||||||||||||||
3578|13/02/2006|S||S|||||S|||S|S||
3588|02/03/2004||||||||||||||
3590|10/02/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
3593|23/02/2011|S|S|N|S|N|N|N|N|S|S|N|N|S|
3604|06/03/2012|S|S|N|N|N|N|N|N|S|N|N|N|N|
3624|17/03/2005||||||||||||||
3632|24/08/2020|N|N|N|N|N|N|N|N|N|N|N|N|N|
3646|28/02/2007|S||||S||||S|||S||
3690|08/02/2011|S|N|N|S|N|N|N|S|N|N|N|N|N|
3693|14/02/2018|S|S|N|S|N|N|N|S|N|N|N|N|S|
3704|20/03/2013|S|N|N|S|S|S|N|N|N|N|N|S|N|
3711|11/02/2008|N|||||||||||||
3718|03/04/2008|S|N|S|N|N|N|N|S|N|N|N|N|N|
3722|27/02/2011|S|N|N|S|N|N|N|N|S|N|N|N|S|
3725|16/03/2007|N|||||||||||||
3738|07/04/2005||||||||||||||
3744|07/04/2005|S|||S||||S||||||
3748|07/04/2005|N|||||||||||||
3782|19/02/2005||||||||||||||
3784|19/02/2005||||||||||||||
3809|03/04/2006||||||||||||||
3815|04/03/2020|S|N|N|N|N|N|S|N|N|N|N|N|N|
3819|08/02/2019|S|S|N|S|S|N|N|S|N|N|N|N|S|
3820|04/02/2016|S|S|N|S|N|S|N|S|N|N|N|N|S|
3823|19/02/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
3829|12/02/2020|S|N|N|S|N|N|N|N|N|N|N|N|S|
3835|06/04/2006||||||||||||||
3837|14/12/2020|S|N|N|N|S|N|N|N|S|N|N|N|N|
3849|01/02/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
3861|20/04/2017|S|N|N|N|S|N|N|N|N|N|N|N|S|
3889|07/02/2018|S|S|S|N|S|N|N|S|S|N|N|N|S|
3900|11/06/2017|S|N|N|S|N|N|N|S|N|S|N|N|N|
3906|29/11/2013|S|N|N|S|N|N|N|S|N|N|N|N|N|
3907|09/02/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
3914|21/04/2006|S||S|||S||||||||
3922|10/03/2022|S|N|N|S|N|N|N|N|N|N|N|N|S|
3923|09/08/2013|S|S|N|N|S|N|N|N|N|N|N|N|S|
3925|08/08/2013|S|N|N|S|N|N|N|N|N|N|N|N|S|
3926|16/02/2022|S|S|N|N|N|N|N|N|S|N|N|N|S|
3929|24/04/2006||||||||||||||
3937|24/04/2006||||||||||||||
3939|25/04/2006||||||||||||||
3956|25/04/2006||||||||||||||
3958|10/03/2013|N|N|N|N|N|N|N|N|N|N|N|N|N|
3969|26/04/2006||||||||||||||
3977|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
3981|28/03/2014|S|S|N|N|N|N|N|S|N|N|N|N|S|
4005|16/03/2010|S|N|N|S|N|N|N|N|N|N|N|N|S|
4006|27/04/2006||||||||||||||
4008|27/04/2006||||||||||||||
4023|06/04/2013|S|N|N|S|N|N|N|N|N|S|N|N|N|
4048|16/03/2007|S|S|||||S|||S||S|S|
4059|05/11/2019|S|N|N|S|N|N|N|S|N|N|N|N|N|
4062|20/03/2007|N|||||||||||||
4074|21/06/2022|S|N|N|N|S|N|N|S|N|N|N|N|N|
4081|17/10/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
4086|21/06/2022|N|N|N|N|N|N|N|N|N|N|N|N|N|
4087|21/03/2007||||||||||||||
4095|21/03/2007||||||||||||||
4102|08/11/2019|S|S|N|N|S|N|N|N|N|N|N|N|S|
4105|22/03/2007||||||||||||||
4108|21/02/2012|S|N|S|N|N|N|N|N|N|N|N|S|S|
4128|12/03/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
4139|17/03/2011|N|N|N|N|N|N|N|N|N|N|N|N|N|
4145|16/04/2021|S|N|S|S|N|N|S|S|N|N|N|N|N|
4162|26/03/2007|N|||||||||||||
4167|26/03/2007||||||||||||||
4192|07/04/2011|S|S|N|N|N|N|N|N|N|N|N|N|S|
4193|08/07/2021|S|S|S|N|N|N|S|N|S|S|N|N|N|
4198|13/02/2014|S|S|N|N|N|N|N|S|N|N|N|N|N|
4203|30/03/2007|N|||||||||||||
4208|10/04/2007|S||S|S||||S||||||
4209|15/03/2017|N|N|N|N|N|N|N|N|N|N|N|N|N|
4211|20/02/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
4225|17/04/2007|N|||||||||||||
4229|13/03/2009|S|N|S|S|N|S|N|N|N|N|N|N|N|
4235|10/03/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
4254|08/05/2019|N|N|N|N|N|N|N|N|N|N|N|N|N|
4258|26/02/2009|N|N|N|N|N|N|N|N|N|N|N|N|N|
4261|12/12/2011|S|S|N|S|N|N|S|S|N|N|N|N|N|
4277|25/02/2008||N|N|N|N|N|N|N|N|N|N|N|N|
4317|28/02/2008|S|N|N|N|S|N|N|N|N|N|N|N|S|
4327|15/03/2016|S|N|N|S|N|N|N|S|N|N|N|N|N|
4328|12/03/2017|S|N|N|N|S|N|N|S|N|N|N|N|N|
